index,next_index,path_id,start_label,end_label
3935,3619,3616_6075,3,8
3619,6075,3616_6075,3,8
1251,8362,1251_6669,9,5
8362,2674,1251_6669,9,5
2674,8340,1251_6669,9,5
8340,6669,1251_6669,9,5
2150,9823,2150_4462,1,4
9823,1353,2150_4462,1,4
1353,9836,2150_4462,1,4
9836,4464,2150_4462,1,4
4464,4909,2150_4462,1,4
4909,4462,2150_4462,1,4
4203,314,4203_5517,4,5
314,6063,4203_5517,4,5
6063,9990,4203_5517,4,5
9990,4911,4203_5517,4,5
4911,5517,4203_5517,4,5
9182,6880,9182_3769,0,5
6880,9900,9182_3769,0,5
9900,3033,9182_3769,0,5
3033,3769,9182_3769,0,5
1645,3023,1645_5242,9,5
3023,1502,1645_5242,9,5
1502,7689,1645_5242,9,5
7689,6482,1645_5242,9,5
6482,5242,1645_5242,9,5
8343,3663,8343_4009,5,0
3663,3064,8343_4009,5,0
3064,3532,8343_4009,5,0
3532,9491,8343_4009,5,0
9491,4009,8343_4009,5,0
6280,1068,6280_6985,0,4
1068,3967,6280_6985,0,4
3967,4165,6280_6985,0,4
4165,7115,6280_6985,0,4
7115,6985,6280_6985,0,4
5215,3410,5215_1829,3,5
3410,9138,5215_1829,3,5
9138,9562,5215_1829,3,5
9562,1829,5215_1829,3,5
1538,3630,1538_6455,3,2
3630,7599,1538_6455,3,2
7599,2574,1538_6455,3,2
2574,6455,1538_6455,3,2
4561,1137,4561_5554,8,6
1137,9249,4561_5554,8,6
9249,986,4561_5554,8,6
986,3771,4561_5554,8,6
3771,5554,4561_5554,8,6
2576,1921,2576_4662,3,5
1921,9008,2576_4662,3,5
9008,4662,2576_4662,3,5
9545,633,9545_659,6,4
633,4284,9545_659,6,4
4284,5638,9545_659,6,4
5638,659,9545_659,6,4
1399,4978,1399_6093,2,9
4978,1094,1399_6093,2,9
1094,8915,1399_6093,2,9
8915,7090,1399_6093,2,9
7090,6093,1399_6093,2,9
6958,7369,6958_9737,7,5
7369,6063,6958_9737,7,5
6063,9990,6958_9737,7,5
9990,9737,6958_9737,7,5
8697,2775,8697_5496,7,1
2775,8437,8697_5496,7,1
8437,2579,8697_5496,7,1
2579,5435,8697_5496,7,1
5435,1646,8697_5496,7,1
1646,964,8697_5496,7,1
964,5706,8697_5496,7,1
5706,4458,8697_5496,7,1
4458,7054,8697_5496,7,1
7054,9062,8697_5496,7,1
9062,9070,8697_5496,7,1
9070,5496,8697_5496,7,1
9121,8199,9121_3382,7,0
8199,7641,9121_3382,7,0
7641,6269,9121_3382,7,0
6269,9631,9121_3382,7,0
9631,8219,9121_3382,7,0
8219,4397,9121_3382,7,0
4397,3834,9121_3382,7,0
3834,3382,9121_3382,7,0
8700,3228,8700_1595,0,7
3228,8685,8700_1595,0,7
8685,6912,8700_1595,0,7
6912,3460,8700_1595,0,7
3460,1517,8700_1595,0,7
1517,1595,8700_1595,0,7
5876,3198,5876_7679,0,4
3198,3123,5876_7679,0,4
3123,9200,5876_7679,0,4
9200,5198,5876_7679,0,4
5198,7679,5876_7679,0,4
2012,5368,2012_5887,6,7
5368,1871,2012_5887,6,7
1871,6473,2012_5887,6,7
6473,8833,2012_5887,6,7
8833,355,2012_5887,6,7
355,8998,2012_5887,6,7
8998,2579,2012_5887,6,7
2579,7942,2012_5887,6,7
7942,9178,2012_5887,6,7
9178,595,2012_5887,6,7
595,5887,2012_5887,6,7
952,4972,952_2586,4,7
4972,5361,952_2586,4,7
5361,3398,952_2586,4,7
3398,7421,952_2586,4,7
7421,2701,952_2586,4,7
2701,2586,952_2586,4,7
2674,8362,2674_6189,5,2
8362,8844,2674_6189,5,2
8844,1919,2674_6189,5,2
1919,3251,2674_6189,5,2
3251,6189,2674_6189,5,2
5840,8556,5840_7666,0,7
8556,9343,5840_7666,0,7
9343,1198,5840_7666,0,7
1198,7369,5840_7666,0,7
7369,8591,5840_7666,0,7
8591,7666,5840_7666,0,7
7214,4185,7214_4508,8,7
4185,6317,7214_4508,8,7
6317,5363,7214_4508,8,7
5363,4508,7214_4508,8,7
9388,1568,9388_9839,2,7
1568,6389,9388_9839,2,7
6389,4207,9388_9839,2,7
4207,9839,9388_9839,2,7
7816,3521,7816_5400,3,6
3521,5192,7816_5400,3,6
5192,6471,7816_5400,3,6
6471,7726,7816_5400,3,6
7726,472,7816_5400,3,6
472,5400,7816_5400,3,6
1615,8202,1615_3052,9,1
8202,3893,1615_3052,9,1
3893,8642,1615_3052,9,1
8642,7147,1615_3052,9,1
7147,3052,1615_3052,9,1
1028,3924,1028_6151,8,6
3924,3934,1028_6151,8,6
3934,6151,1028_6151,8,6
4237,1825,4237_7862,3,4
1825,9681,4237_7862,3,4
9681,6600,4237_7862,3,4
6600,1975,4237_7862,3,4
1975,3474,4237_7862,3,4
3474,7862,4237_7862,3,4
7971,9549,7971_1135,7,0
9549,1625,7971_1135,7,0
1625,3074,7971_1135,7,0
3074,2450,7971_1135,7,0
2450,4726,7971_1135,7,0
4726,8451,7971_1135,7,0
8451,1135,7971_1135,7,0
5465,7138,5465_7612,8,7
7138,7031,5465_7612,8,7
7031,3723,5465_7612,8,7
3723,7513,5465_7612,8,7
7513,7612,5465_7612,8,7
496,3894,496_8297,5,9
3894,3287,496_8297,5,9
3287,9311,496_8297,5,9
9311,6850,496_8297,5,9
6850,1839,496_8297,5,9
1839,8297,496_8297,5,9
81,5377,81_2358,5,3
5377,9643,81_2358,5,3
9643,6682,81_2358,5,3
6682,2358,81_2358,5,3
7511,8346,7511_3913,9,8
8346,6471,7511_3913,9,8
6471,8123,7511_3913,9,8
8123,3924,7511_3913,9,8
3924,3913,7511_3913,9,8
9862,5415,9862_624,3,1
5415,2027,9862_624,3,1
2027,8336,9862_624,3,1
8336,7705,9862_624,3,1
7705,3316,9862_624,3,1
3316,624,9862_624,3,1
2176,7996,2176_2211,9,0
7996,3556,2176_2211,9,0
3556,1700,2176_2211,9,0
1700,1614,2176_2211,9,0
1614,2211,2176_2211,9,0
7530,3324,7530_9165,4,7
3324,6928,7530_9165,4,7
6928,3712,7530_9165,4,7
3712,9165,7530_9165,4,7
266,2543,266_7877,2,5
2543,4142,266_7877,2,5
4142,9488,266_7877,2,5
9488,8753,266_7877,2,5
8753,469,266_7877,2,5
469,7877,266_7877,2,5
2469,4271,2469_1680,0,1
4271,8362,2469_1680,0,1
8362,7424,2469_1680,0,1
7424,1680,2469_1680,0,1
4914,1052,4914_6062,7,6
1052,9696,4914_6062,7,6
9696,9529,4914_6062,7,6
9529,3293,4914_6062,7,6
3293,4172,4914_6062,7,6
4172,2366,4914_6062,7,6
2366,6062,4914_6062,7,6
3421,2059,3421_9747,0,6
2059,5759,3421_9747,0,6
5759,248,3421_9747,0,6
248,3222,3421_9747,0,6
3222,1365,3421_9747,0,6
1365,9747,3421_9747,0,6
3461,5049,3461_2038,4,5
5049,3860,3461_2038,4,5
3860,3166,3461_2038,4,5
3166,4601,3461_2038,4,5
4601,2038,3461_2038,4,5
882,4145,882_5448,1,3
4145,8,882_5448,1,3
8,4516,882_5448,1,3
4516,5803,882_5448,1,3
5803,5448,882_5448,1,3
5210,4198,5210_412,2,9
4198,9053,5210_412,2,9
9053,7756,5210_412,2,9
7756,930,5210_412,2,9
930,412,5210_412,2,9
289,4300,289_1620,9,2
4300,8683,289_1620,9,2
8683,5170,289_1620,9,2
5170,1803,289_1620,9,2
1803,1620,289_1620,9,2
1765,5697,1765_6560,3,1
5697,6946,1765_6560,3,1
6946,4293,1765_6560,3,1
4293,4918,1765_6560,3,1
4918,6560,1765_6560,3,1
6771,4883,6771_7667,1,6
4883,2366,6771_7667,1,6
2366,8835,6771_7667,1,6
8835,9511,6771_7667,1,6
9511,6350,6771_7667,1,6
6350,2845,6771_7667,1,6
2845,7667,6771_7667,1,6
8270,3500,8270_7772,5,2
3500,5819,8270_7772,5,2
5819,7529,8270_7772,5,2
7529,8244,8270_7772,5,2
8244,7772,8270_7772,5,2
6070,9025,6070_4844,2,1
9025,516,6070_4844,2,1
516,9905,6070_4844,2,1
9905,8287,6070_4844,2,1
8287,3369,6070_4844,2,1
3369,1483,6070_4844,2,1
1483,4844,6070_4844,2,1
5428,8438,5428_8189,4,8
8438,3202,5428_8189,4,8
3202,1852,5428_8189,4,8
1852,8189,5428_8189,4,8
9649,4057,9649_3836,5,1
4057,4917,9649_3836,5,1
4917,3836,9649_3836,5,1
6259,334,6259_8258,5,7
334,6409,6259_8258,5,7
6409,3820,6259_8258,5,7
3820,2669,6259_8258,5,7
2669,8258,6259_8258,5,7
4272,3373,4272_8907,9,8
3373,6122,4272_8907,9,8
6122,5433,4272_8907,9,8
5433,3922,4272_8907,9,8
3922,8907,4272_8907,9,8
9745,3929,9745_4613,1,8
3929,8615,9745_4613,1,8
8615,6532,9745_4613,1,8
6532,3245,9745_4613,1,8
3245,3950,9745_4613,1,8
3950,9692,9745_4613,1,8
9692,8869,9745_4613,1,8
8869,4613,9745_4613,1,8
4938,7174,4938_4933,2,0
7174,3589,4938_4933,2,0
3589,3448,4938_4933,2,0
3448,3834,4938_4933,2,0
3834,4933,4938_4933,2,0
7471,8108,7471_5893,8,9
8108,1932,7471_5893,8,9
1932,3002,7471_5893,8,9
3002,5893,7471_5893,8,9
1189,3822,1189_6745,5,0
3822,9071,1189_6745,5,0
9071,9344,1189_6745,5,0
9344,7167,1189_6745,5,0
7167,6745,1189_6745,5,0
9355,5797,9355_3381,3,7
5797,5299,9355_3381,3,7
5299,7969,9355_3381,3,7
7969,2775,9355_3381,3,7
2775,3772,9355_3381,3,7
3772,8338,9355_3381,3,7
8338,3381,9355_3381,3,7
4587,7949,4587_9268,0,6
7949,2778,4587_9268,0,6
2778,4131,4587_9268,0,6
4131,4729,4587_9268,0,6
4729,5705,4587_9268,0,6
5705,9268,4587_9268,0,6
6203,5235,6203_2692,3,9
5235,1276,6203_2692,3,9
1276,7514,6203_2692,3,9
7514,2692,6203_2692,3,9
9574,8401,9574_3982,4,7
8401,1389,9574_3982,4,7
1389,8638,9574_3982,4,7
8638,4153,9574_3982,4,7
4153,3982,9574_3982,4,7
197,435,197_9891,0,7
435,7004,197_9891,0,7
7004,2149,197_9891,0,7
2149,9381,197_9891,0,7
9381,7027,197_9891,0,7
7027,896,197_9891,0,7
896,9891,197_9891,0,7
2166,2694,2166_1027,5,6
2694,3519,2166_1027,5,6
3519,429,2166_1027,5,6
429,1027,2166_1027,5,6
8133,5434,8133_4833,4,8
5434,776,8133_4833,4,8
776,7249,8133_4833,4,8
7249,4860,8133_4833,4,8
4860,6245,8133_4833,4,8
6245,4833,8133_4833,4,8
9048,7577,9048_5794,3,2
7577,8423,9048_5794,3,2
8423,4513,9048_5794,3,2
4513,5747,9048_5794,3,2
5747,5794,9048_5794,3,2
1028,93,1028_7781,8,5
93,832,1028_7781,8,5
832,4185,1028_7781,8,5
4185,7781,1028_7781,8,5
6492,5170,6492_711,2,9
5170,2796,6492_711,2,9
2796,744,6492_711,2,9
744,6213,6492_711,2,9
6213,7668,6492_711,2,9
7668,711,6492_711,2,9
6556,1865,6556_102,2,9
1865,9565,6556_102,2,9
9565,6349,6556_102,2,9
6349,7065,6556_102,2,9
7065,102,6556_102,2,9
7196,3390,7196_1647,8,5
3390,3938,7196_1647,8,5
3938,1333,7196_1647,8,5
1333,1735,7196_1647,8,5
1735,5846,7196_1647,8,5
5846,7503,7196_1647,8,5
7503,1647,7196_1647,8,5
9782,5141,9782_7296,8,6
5141,6034,9782_7296,8,6
6034,8822,9782_7296,8,6
8822,6426,9782_7296,8,6
6426,7734,9782_7296,8,6
7734,6624,9782_7296,8,6
6624,378,9782_7296,8,6
378,7296,9782_7296,8,6
9180,6084,9180_7431,5,4
6084,7186,9180_7431,5,4
7186,4441,9180_7431,5,4
4441,4979,9180_7431,5,4
4979,7431,9180_7431,5,4
3773,6589,3773_2891,6,7
6589,6274,3773_2891,6,7
6274,9710,3773_2891,6,7
9710,6821,3773_2891,6,7
6821,2891,3773_2891,6,7
7936,8877,7936_8955,9,3
8877,4160,7936_8955,9,3
4160,968,7936_8955,9,3
968,994,7936_8955,9,3
994,8955,7936_8955,9,3
8044,5051,8044_9052,5,8
5051,9793,8044_9052,5,8
9793,3145,8044_9052,5,8
3145,6242,8044_9052,5,8
6242,9052,8044_9052,5,8
5559,928,5559_6453,6,5
928,8607,5559_6453,6,5
8607,7944,5559_6453,6,5
7944,9986,5559_6453,6,5
9986,6453,5559_6453,6,5
1407,862,1407_879,3,7
862,7969,1407_879,3,7
7969,9565,1407_879,3,7
9565,6232,1407_879,3,7
6232,879,1407_879,3,7
453,3166,453_5245,5,2
3166,6590,453_5245,5,2
6590,3919,453_5245,5,2
3919,1295,453_5245,5,2
1295,5245,453_5245,5,2
3113,4007,3113_2391,9,7
4007,6411,3113_2391,9,7
6411,610,3113_2391,9,7
610,6289,3113_2391,9,7
6289,2391,3113_2391,9,7
1419,4984,1419_5460,2,6
4984,5939,1419_5460,2,6
5939,333,1419_5460,2,6
333,6274,1419_5460,2,6
6274,117,1419_5460,2,6
117,5460,1419_5460,2,6
2384,8040,2384_5959,1,5
8040,8362,2384_5959,1,5
8362,5551,2384_5959,1,5
5551,5959,2384_5959,1,5
4128,6837,4128_3148,1,3
6837,3558,4128_3148,1,3
3558,6517,4128_3148,1,3
6517,5542,4128_3148,1,3
5542,3148,4128_3148,1,3
5744,9309,5744_2499,4,0
9309,6349,5744_2499,4,0
6349,9565,5744_2499,4,0
9565,1338,5744_2499,4,0
1338,85,5744_2499,4,0
85,2499,5744_2499,4,0
7209,2387,7209_34,1,6
2387,3645,7209_34,1,6
3645,5447,7209_34,1,6
5447,7680,7209_34,1,6
7680,6219,7209_34,1,6
6219,565,7209_34,1,6
565,9940,7209_34,1,6
9940,9428,7209_34,1,6
9428,34,7209_34,1,6
5686,2798,5686_8396,0,4
2798,8064,5686_8396,0,4
8064,5819,5686_8396,0,4
5819,3990,5686_8396,0,4
3990,8396,5686_8396,0,4
7054,7103,7054_2665,1,9
7103,2357,7054_2665,1,9
2357,8138,7054_2665,1,9
8138,513,7054_2665,1,9
513,9964,7054_2665,1,9
9964,8820,7054_2665,1,9
8820,2665,7054_2665,1,9
2345,7193,2345_3399,2,6
7193,9085,2345_3399,2,6
9085,3646,2345_3399,2,6
3646,4463,2345_3399,2,6
4463,9487,2345_3399,2,6
9487,3399,2345_3399,2,6
629,519,629_8360,4,8
519,1636,629_8360,4,8
1636,6242,629_8360,4,8
6242,8360,629_8360,4,8
3079,2791,3079_4433,3,2
2791,7102,3079_4433,3,2
7102,3325,3079_4433,3,2
3325,5794,3079_4433,3,2
5794,4433,3079_4433,3,2
1200,8884,1200_4955,1,5
8884,1351,1200_4955,1,5
1351,1961,1200_4955,1,5
1961,9992,1200_4955,1,5
9992,9548,1200_4955,1,5
9548,4955,1200_4955,1,5
6506,7500,6506_9226,1,9
7500,8001,6506_9226,1,9
8001,1052,6506_9226,1,9
1052,2579,6506_9226,1,9
2579,7942,6506_9226,1,9
7942,9226,6506_9226,1,9
4839,4079,4839_5482,0,6
4079,4760,4839_5482,0,6
4760,7012,4839_5482,0,6
7012,7871,4839_5482,0,6
7871,5482,4839_5482,0,6
747,3482,747_9163,3,1
3482,862,747_9163,3,1
862,8040,747_9163,3,1
8040,6085,747_9163,3,1
6085,1896,747_9163,3,1
1896,970,747_9163,3,1
970,8904,747_9163,3,1
8904,8508,747_9163,3,1
8508,2881,747_9163,3,1
2881,9163,747_9163,3,1
4344,720,4344_2648,3,9
720,2316,4344_2648,3,9
2316,8144,4344_2648,3,9
8144,3521,4344_2648,3,9
3521,180,4344_2648,3,9
180,2648,4344_2648,3,9
6609,1570,6609_9052,1,8
1570,7470,6609_9052,1,8
7470,6905,6609_9052,1,8
6905,8292,6609_9052,1,8
8292,9052,6609_9052,1,8
3379,6107,3379_7849,8,3
6107,1978,3379_7849,8,3
1978,7849,3379_7849,8,3
306,1827,306_2253,1,6
1827,5499,306_2253,1,6
5499,4260,306_2253,1,6
4260,2253,306_2253,1,6
2616,381,2616_3725,6,1
381,889,2616_3725,6,1
889,7830,2616_3725,6,1
7830,8107,2616_3725,6,1
8107,9416,2616_3725,6,1
9416,3725,2616_3725,6,1
7385,8141,7385_1018,1,3
8141,1349,7385_1018,1,3
1349,3026,7385_1018,1,3
3026,1018,7385_1018,1,3
2156,1961,2156_1458,1,5
1961,9607,2156_1458,1,5
9607,1837,2156_1458,1,5
1837,4185,2156_1458,1,5
4185,1618,2156_1458,1,5
1618,1458,2156_1458,1,5
165,4842,165_3671,4,7
4842,7651,165_3671,4,7
7651,7829,165_3671,4,7
7829,7612,165_3671,4,7
7612,3671,165_3671,4,7
1621,4198,1621_7984,2,7
4198,2705,1621_7984,2,7
2705,4857,1621_7984,2,7
4857,7984,1621_7984,2,7
8854,7193,8854_1733,1,9
7193,5919,8854_1733,1,9
5919,5304,8854_1733,1,9
5304,834,8854_1733,1,9
834,1733,8854_1733,1,9
3114,6903,3114_5721,3,5
6903,1502,3114_5721,3,5
1502,5721,3114_5721,3,5
7280,3099,7280_7758,0,5
3099,4726,7280_7758,0,5
4726,8219,7280_7758,0,5
8219,8667,7280_7758,0,5
8667,7758,7280_7758,0,5
4180,1205,4180_8030,0,9
1205,1198,4180_8030,0,9
1198,730,4180_8030,0,9
730,9304,4180_8030,0,9
9304,8865,4180_8030,0,9
8865,8030,4180_8030,0,9
4277,1718,4277_5389,3,6
1718,8727,4277_5389,3,6
8727,3863,4277_5389,3,6
3863,5389,4277_5389,3,6
9329,6365,9329_6063,7,4
6365,8591,9329_6063,7,4
8591,7369,9329_6063,7,4
7369,6063,9329_6063,7,4
7093,3575,7093_276,3,8
3575,5953,7093_276,3,8
5953,7130,7093_276,3,8
7130,276,7093_276,3,8
5608,8706,5608_9118,5,4
8706,3416,5608_9118,5,4
3416,4183,5608_9118,5,4
4183,9118,5608_9118,5,4
7746,700,7746_8070,7,2
700,1115,7746_8070,7,2
1115,3151,7746_8070,7,2
3151,8070,7746_8070,7,2
9874,6003,9874_7198,9,0
6003,4173,9874_7198,9,0
4173,7495,9874_7198,9,0
7495,7632,9874_7198,9,0
7632,7198,9874_7198,9,0
4324,2462,4324_8407,8,7
2462,4963,4324_8407,8,7
4963,5533,4324_8407,8,7
5533,8407,4324_8407,8,7
6391,2183,6391_9977,2,5
2183,9548,6391_9977,2,5
9548,7719,6391_9977,2,5
7719,9977,6391_9977,2,5
577,6029,577_5484,6,9
6029,5260,577_5484,6,9
5260,1487,577_5484,6,9
1487,5484,577_5484,6,9
9257,3491,9257_1815,1,7
3491,3806,9257_1815,1,7
3806,5830,9257_1815,1,7
5830,2579,9257_1815,1,7
2579,4897,9257_1815,1,7
4897,4687,9257_1815,1,7
4687,9322,9257_1815,1,7
9322,4614,9257_1815,1,7
4614,1815,9257_1815,1,7
3734,5730,3734_2189,4,5
5730,1606,3734_2189,4,5
1606,834,3734_2189,4,5
834,2112,3734_2189,4,5
2112,2089,3734_2189,4,5
2089,6414,3734_2189,4,5
6414,2189,3734_2189,4,5
4594,4424,4594_9540,8,7
4424,8972,4594_9540,8,7
8972,3428,4594_9540,8,7
3428,9540,4594_9540,8,7
7967,1091,7967_506,2,4
1091,5573,7967_506,2,4
5573,17,7967_506,2,4
17,506,7967_506,2,4
3233,1425,3233_1398,6,8
1425,3650,3233_1398,6,8
3650,1055,3233_1398,6,8
1055,6374,3233_1398,6,8
6374,5218,3233_1398,6,8
5218,1398,3233_1398,6,8
6407,1992,6407_4770,7,0
1992,6042,6407_4770,7,0
6042,1708,6407_4770,7,0
1708,1140,6407_4770,7,0
1140,9265,6407_4770,7,0
9265,3239,6407_4770,7,0
3239,4770,6407_4770,7,0
5689,7303,5689_3198,9,0
7303,4725,5689_3198,9,0
4725,4314,5689_3198,9,0
4314,9848,5689_3198,9,0
9848,3198,5689_3198,9,0
6317,8504,6317_6269,5,9
8504,8703,6317_6269,5,9
8703,6269,6317_6269,5,9
2851,1459,2851_2438,3,8
1459,704,2851_2438,3,8
704,4736,2851_2438,3,8
4736,8144,2851_2438,3,8
8144,9303,2851_2438,3,8
9303,3778,2851_2438,3,8
3778,2438,2851_2438,3,8
5843,957,5843_3691,6,2
957,9381,5843_3691,6,2
9381,7027,5843_3691,6,2
7027,9051,5843_3691,6,2
9051,3691,5843_3691,6,2
4131,229,4131_5175,6,2
229,5155,4131_5175,6,2
5155,5175,4131_5175,6,2
3983,333,3983_3124,2,6
333,6274,3983_3124,2,6
6274,4284,3983_3124,2,6
4284,3124,3983_3124,2,6
9200,4964,9200_8212,0,5
4964,5433,9200_8212,0,5
5433,7933,9200_8212,0,5
7933,8212,9200_8212,0,5
4240,774,4240_8171,2,6
774,8507,4240_8171,2,6
8507,7452,4240_8171,2,6
7452,3086,4240_8171,2,6
3086,8171,4240_8171,2,6
817,260,817_4411,8,1
260,8649,817_4411,8,1
8649,5852,817_4411,8,1
5852,8829,817_4411,8,1
8829,9264,817_4411,8,1
9264,272,817_4411,8,1
272,4411,817_4411,8,1
2665,7264,2665_1698,9,6
7264,7674,2665_1698,9,6
7674,4866,2665_1698,9,6
4866,1698,2665_1698,9,6
2959,4991,2959_2096,1,2
4991,5827,2959_2096,1,2
5827,3220,2959_2096,1,2
3220,8719,2959_2096,1,2
8719,1258,2959_2096,1,2
1258,2096,2959_2096,1,2
9823,3183,9823_3781,9,2
3183,7415,9823_3781,9,2
7415,1482,9823_3781,9,2
1482,3781,9823_3781,9,2
3182,1786,3182_4844,0,1
1786,8007,3182_4844,0,1
8007,1926,3182_4844,0,1
1926,7973,3182_4844,0,1
7973,7880,3182_4844,0,1
7880,4844,3182_4844,0,1
6644,5836,6644_9498,9,4
5836,4724,6644_9498,9,4
4724,8750,6644_9498,9,4
8750,9498,6644_9498,9,4
6365,5513,6365_9008,7,5
5513,7818,6365_9008,7,5
7818,1964,6365_9008,7,5
1964,9008,6365_9008,7,5
8543,7639,8543_8657,1,5
7639,8508,8543_8657,1,5
8508,5195,8543_8657,1,5
5195,2000,8543_8657,1,5
2000,8568,8543_8657,1,5
8568,8657,8543_8657,1,5
1306,5792,1306_4281,3,2
5792,2781,1306_4281,3,2
2781,5953,1306_4281,3,2
5953,6503,1306_4281,3,2
6503,8795,1306_4281,3,2
8795,4281,1306_4281,3,2
1316,8597,1316_1194,9,6
8597,6122,1316_1194,9,6
6122,9340,1316_1194,9,6
9340,563,1316_1194,9,6
563,1194,1316_1194,9,6
8166,4784,8166_2322,8,3
4784,7952,8166_2322,8,3
7952,7525,8166_2322,8,3
7525,2322,8166_2322,8,3
5972,706,5972_1076,3,4
706,9944,5972_1076,3,4
9944,6416,5972_1076,3,4
6416,1076,5972_1076,3,4
6998,1571,6998_4092,6,9
1571,8414,6998_4092,6,9
8414,2714,6998_4092,6,9
2714,5459,6998_4092,6,9
5459,9838,6998_4092,6,9
9838,9395,6998_4092,6,9
9395,4092,6998_4092,6,9
5609,3388,5609_5642,4,2
3388,2387,5609_5642,4,2
2387,1242,5609_5642,4,2
1242,3484,5609_5642,4,2
3484,5642,5609_5642,4,2
1246,2598,1246_613,8,6
2598,2515,1246_613,8,6
2515,9439,1246_613,8,6
9439,613,1246_613,8,6
9189,9200,9189_7117,0,9
9200,9283,9189_7117,0,9
9283,4442,9189_7117,0,9
4442,9617,9189_7117,0,9
9617,2164,9189_7117,0,9
2164,7117,9189_7117,0,9
940,3527,940_1200,6,1
3527,4396,940_1200,6,1
4396,2967,940_1200,6,1
2967,7605,940_1200,6,1
7605,1961,940_1200,6,1
1961,1351,940_1200,6,1
1351,8884,940_1200,6,1
8884,1200,940_1200,6,1
420,3806,420_8410,1,8
3806,169,420_8410,1,8
169,1302,420_8410,1,8
1302,5287,420_8410,1,8
5287,6634,420_8410,1,8
6634,744,420_8410,1,8
744,4095,420_8410,1,8
4095,8410,420_8410,1,8
6553,3111,6553_3232,4,9
3111,5590,6553_3232,4,9
5590,4849,6553_3232,4,9
4849,3232,6553_3232,4,9
9290,3136,9290_8373,6,1
3136,8384,9290_8373,6,1
8384,9781,9290_8373,6,1
9781,7981,9290_8373,6,1
7981,1102,9290_8373,6,1
1102,2141,9290_8373,6,1
2141,8373,9290_8373,6,1
2413,606,2413_2675,0,1
606,2149,2413_2675,0,1
2149,9381,2413_2675,0,1
9381,1260,2413_2675,0,1
1260,9596,2413_2675,0,1
9596,1121,2413_2675,0,1
1121,2675,2413_2675,0,1
5670,1040,5670_89,5,1
1040,2942,5670_89,5,1
2942,9511,5670_89,5,1
9511,8835,5670_89,5,1
8835,2366,5670_89,5,1
2366,4883,5670_89,5,1
4883,6771,5670_89,5,1
6771,89,5670_89,5,1
2890,1612,2890_5397,6,1
1612,378,2890_5397,6,1
378,6624,2890_5397,6,1
6624,7734,2890_5397,6,1
7734,6426,2890_5397,6,1
6426,8822,2890_5397,6,1
8822,5943,2890_5397,6,1
5943,4093,2890_5397,6,1
4093,8833,2890_5397,6,1
8833,6262,2890_5397,6,1
6262,4527,2890_5397,6,1
4527,5397,2890_5397,6,1
5902,7749,5902_7206,2,7
7749,6912,5902_7206,2,7
6912,9760,5902_7206,2,7
9760,7206,5902_7206,2,7
5828,6854,5828_8271,3,1
6854,5701,5828_8271,3,1
5701,4293,5828_8271,3,1
4293,4918,5828_8271,3,1
4918,4654,5828_8271,3,1
4654,4915,5828_8271,3,1
4915,8271,5828_8271,3,1
466,8793,466_9242,7,3
8793,9137,466_9242,7,3
9137,2319,466_9242,7,3
2319,8361,466_9242,7,3
8361,8227,466_9242,7,3
8227,9242,466_9242,7,3
5940,2340,5940_6886,8,9
2340,5598,5940_6886,8,9
5598,5810,5940_6886,8,9
5810,6886,5940_6886,8,9
7036,9115,7036_7953,6,7
9115,592,7036_7953,6,7
592,9381,7036_7953,6,7
9381,8321,7036_7953,6,7
8321,8542,7036_7953,6,7
8542,7953,7036_7953,6,7
6879,2928,6879_348,8,0
2928,9735,6879_348,8,0
9735,7245,6879_348,8,0
7245,9689,6879_348,8,0
9689,348,6879_348,8,0
5443,245,5443_9233,9,1
245,3547,5443_9233,9,1
3547,811,5443_9233,9,1
811,7705,5443_9233,9,1
7705,3316,5443_9233,9,1
3316,5688,5443_9233,9,1
5688,9233,5443_9233,9,1
7541,3228,7541_2249,0,3
3228,8685,7541_2249,0,3
8685,4600,7541_2249,0,3
4600,5701,7541_2249,0,3
5701,3385,7541_2249,0,3
3385,2249,7541_2249,0,3
9821,4268,9821_7203,9,8
4268,5707,9821_7203,9,8
5707,9146,9821_7203,9,8
9146,7203,9821_7203,9,8
1555,9892,1555_4999,7,6
9892,7495,1555_4999,7,6
7495,1304,1555_4999,7,6
1304,9290,1555_4999,7,6
9290,7087,1555_4999,7,6
7087,4999,1555_4999,7,6
4168,5953,4168_2618,2,5
5953,3026,4168_2618,2,5
3026,2694,4168_2618,2,5
2694,9916,4168_2618,2,5
9916,2618,4168_2618,2,5
5763,2139,5763_4140,7,9
2139,2473,5763_4140,7,9
2473,9392,5763_4140,7,9
9392,4140,5763_4140,7,9
7642,2011,7642_5675,7,5
2011,3772,7642_5675,7,5
3772,2775,7642_5675,7,5
2775,361,7642_5675,7,5
361,5675,7642_5675,7,5
7913,3377,7913_8502,3,8
3377,699,7913_8502,3,8
699,5076,7913_8502,3,8
5076,798,7913_8502,3,8
798,5022,7913_8502,3,8
5022,8502,7913_8502,3,8
9264,3658,9264_7368,1,0
3658,1260,9264_7368,1,0
1260,9381,9264_7368,1,0
9381,2450,9264_7368,1,0
2450,4726,9264_7368,1,0
4726,7368,9264_7368,1,0
8728,6831,8728_4475,0,4
6831,98,8728_4475,0,4
98,9200,8728_4475,0,4
9200,5198,8728_4475,0,4
5198,4409,8728_4475,0,4
4409,1689,8728_4475,0,4
