index,next_index,path_id,start_label,end_label
2391,5946,4505_7224,9,7
5946,7224,4505_7224,9,7
1090,9818,1090_1862,0,3
9818,2338,1090_1862,0,3
2338,3114,1090_1862,0,3
3114,8161,1090_1862,0,3
8161,1862,1090_1862,0,3
6929,6306,6929_8202,9,4
6306,1361,6929_8202,9,4
1361,2828,6929_8202,9,4
2828,8202,6929_8202,9,4
2295,776,2295_7799,4,9
776,6765,2295_7799,4,9
6765,4847,2295_7799,4,9
4847,9543,2295_7799,4,9
9543,7799,2295_7799,4,9
6630,8724,6630_2026,7,9
8724,9645,6630_2026,7,9
9645,4160,6630_2026,7,9
4160,8877,6630_2026,7,9
8877,7092,6630_2026,7,9
7092,4693,6630_2026,7,9
4693,2026,6630_2026,7,9
914,3179,914_2051,1,3
3179,2426,914_2051,1,3
2426,6252,914_2051,1,3
6252,6372,914_2051,1,3
6372,6655,914_2051,1,3
6655,1121,914_2051,1,3
1121,9596,914_2051,1,3
9596,1260,914_2051,1,3
1260,9656,914_2051,1,3
9656,9207,914_2051,1,3
9207,2051,914_2051,1,3
9699,7456,9699_2608,0,8
7456,2469,9699_2608,0,8
2469,4271,9699_2608,0,8
4271,8362,9699_2608,0,8
8362,9103,9699_2608,0,8
9103,2608,9699_2608,0,8
2454,3949,2454_7293,2,1
3949,6587,2454_7293,2,1
6587,2110,2454_7293,2,1
2110,4458,2454_7293,2,1
4458,7293,2454_7293,2,1
7654,2450,7654_1728,7,6
2450,9381,7654_1728,7,6
9381,592,7654_1728,7,6
592,9611,7654_1728,7,6
9611,1728,7654_1728,7,6
9075,3576,9075_7516,0,6
3576,2149,9075_7516,0,6
2149,6206,9075_7516,0,6
6206,7516,9075_7516,0,6
5385,7142,5385_6686,6,3
7142,3029,5385_6686,6,3
3029,4752,5385_6686,6,3
4752,9198,5385_6686,6,3
9198,4796,5385_6686,6,3
4796,1825,5385_6686,6,3
1825,6686,5385_6686,6,3
1864,143,1864_758,3,4
143,3984,1864_758,3,4
3984,3495,1864_758,3,4
3495,7725,1864_758,3,4
7725,8565,1864_758,3,4
8565,758,1864_758,3,4
8840,3225,8840_7250,6,9
3225,3650,8840_7250,6,9
3650,5654,8840_7250,6,9
5654,6496,8840_7250,6,9
6496,7008,8840_7250,6,9
7008,7250,8840_7250,6,9
1666,7584,1666_2308,4,5
7584,5310,1666_2308,4,5
5310,5055,1666_2308,4,5
5055,8548,1666_2308,4,5
8548,42,1666_2308,4,5
42,9019,1666_2308,4,5
9019,2308,1666_2308,4,5
3448,1269,3448_4255,3,8
1269,4985,3448_4255,3,8
4985,9116,3448_4255,3,8
9116,2625,3448_4255,3,8
2625,4255,3448_4255,3,8
9877,2478,9877_358,7,5
2478,2273,9877_358,7,5
2273,595,9877_358,7,5
595,9178,9877_358,7,5
9178,7942,9877_358,7,5
7942,2579,9877_358,7,5
2579,8581,9877_358,7,5
8581,2567,9877_358,7,5
2567,6262,9877_358,7,5
6262,9863,9877_358,7,5
9863,3512,9877_358,7,5
3512,157,9877_358,7,5
157,358,9877_358,7,5
4712,8376,4712_6040,3,6
8376,7766,4712_6040,3,6
7766,251,4712_6040,3,6
251,6794,4712_6040,3,6
6794,6184,4712_6040,3,6
6184,5368,4712_6040,3,6
5368,2012,4712_6040,3,6
2012,6040,4712_6040,3,6
6515,4776,6515_3163,1,6
4776,1957,6515_3163,1,6
1957,1896,6515_3163,1,6
1896,4020,6515_3163,1,6
4020,2565,6515_3163,1,6
2565,7880,6515_3163,1,6
7880,9335,6515_3163,1,6
9335,3340,6515_3163,1,6
3340,5315,6515_3163,1,6
5315,9940,6515_3163,1,6
9940,8235,6515_3163,1,6
8235,4326,6515_3163,1,6
4326,2228,6515_3163,1,6
2228,3163,6515_3163,1,6
5706,964,5706_1107,1,0
964,2993,5706_1107,1,0
2993,6325,5706_1107,1,0
6325,508,5706_1107,1,0
508,8478,5706_1107,1,0
8478,3493,5706_1107,1,0
3493,1107,5706_1107,1,0
5675,361,5675_552,5,7
361,2775,5675_552,5,7
2775,7829,5675_552,5,7
7829,646,5675_552,5,7
646,9546,5675_552,5,7
9546,552,5675_552,5,7
4369,2676,4369_9111,8,4
2676,2218,4369_9111,8,4
2218,1043,4369_9111,8,4
1043,3697,4369_9111,8,4
3697,3111,4369_9111,8,4
3111,9537,4369_9111,8,4
9537,9111,4369_9111,8,4
6943,2701,6943_1605,7,8
2701,1379,6943_1605,7,8
1379,2218,6943_1605,7,8
2218,2676,6943_1605,7,8
2676,1605,6943_1605,7,8
9101,4020,9101_4134,1,9
4020,4465,9101_4134,1,9
4465,3710,9101_4134,1,9
3710,2000,9101_4134,1,9
2000,7783,9101_4134,1,9
7783,57,9101_4134,1,9
57,4302,9101_4134,1,9
4302,6730,9101_4134,1,9
6730,1379,9101_4134,1,9
1379,2218,9101_4134,1,9
2218,4134,9101_4134,1,9
4782,8939,4782_1765,9,3
8939,7079,4782_1765,9,3
7079,9235,4782_1765,9,3
9235,4237,4782_1765,9,3
4237,1765,4782_1765,9,3
8151,9308,8151_3163,0,6
9308,3788,8151_3163,0,6
3788,3319,8151_3163,0,6
3319,6812,8151_3163,0,6
6812,3163,8151_3163,0,6
6793,9674,6793_720,9,3
9674,8828,6793_720,9,3
8828,4732,6793_720,9,3
4732,2316,6793_720,9,3
2316,720,6793_720,9,3
2836,5368,2836_5301,6,1
5368,1871,2836_5301,6,1
1871,7272,2836_5301,6,1
7272,2834,2836_5301,6,1
2834,5301,2836_5301,6,1
848,2524,848_5456,7,6
2524,6707,848_5456,7,6
6707,8115,848_5456,7,6
8115,5499,848_5456,7,6
5499,6341,848_5456,7,6
6341,5368,848_5456,7,6
5368,5456,848_5456,7,6
7358,5274,7358_5635,3,9
5274,1538,7358_5635,3,9
1538,8753,7358_5635,3,9
8753,3818,7358_5635,3,9
3818,7969,7358_5635,3,9
7969,9565,7358_5635,3,9
9565,5635,7358_5635,3,9
9874,654,9874_2846,9,2
654,3570,9874_2846,9,2
3570,6817,9874_2846,9,2
6817,2846,9874_2846,9,2
4639,2273,4639_4757,7,3
2273,595,4639_4757,7,3
595,8542,4639_4757,7,3
8542,4629,4639_4757,7,3
4629,5533,4639_4757,7,3
5533,2088,4639_4757,7,3
2088,4757,4639_4757,7,3
2746,9115,2746_5242,6,5
9115,8776,2746_5242,6,5
8776,9793,2746_5242,6,5
9793,5937,2746_5242,6,5
5937,8302,2746_5242,6,5
8302,5242,2746_5242,6,5
9621,65,9621_7210,8,2
65,2141,9621_7210,8,2
2141,9893,9621_7210,8,2
9893,7070,9621_7210,8,2
7070,9202,9621_7210,8,2
9202,9101,9621_7210,8,2
9101,4020,9621_7210,8,2
4020,4465,9621_7210,8,2
4465,3710,9621_7210,8,2
3710,2000,9621_7210,8,2
2000,7783,9621_7210,8,2
7783,57,9621_7210,8,2
57,2993,9621_7210,8,2
2993,8456,9621_7210,8,2
8456,1785,9621_7210,8,2
1785,2574,9621_7210,8,2
2574,7210,9621_7210,8,2
5283,9226,5283_8703,7,9
9226,8030,5283_8703,7,9
8030,8865,5283_8703,7,9
8865,8703,5283_8703,7,9
7778,7399,7778_9708,8,4
7399,3303,7778_9708,8,4
3303,5135,7778_9708,8,4
5135,8675,7778_9708,8,4
8675,9708,7778_9708,8,4
6355,8609,6355_2150,2,1
8609,2663,6355_2150,2,1
2663,4453,6355_2150,2,1
4453,2488,6355_2150,2,1
2488,9312,6355_2150,2,1
9312,4218,6355_2150,2,1
4218,4311,6355_2150,2,1
4311,4213,6355_2150,2,1
4213,4458,6355_2150,2,1
4458,6456,6355_2150,2,1
6456,996,6355_2150,2,1
996,57,6355_2150,2,1
57,3266,6355_2150,2,1
3266,8998,6355_2150,2,1
8998,1302,6355_2150,2,1
1302,775,6355_2150,2,1
775,2150,6355_2150,2,1
8609,9351,8609_4706,2,0
9351,840,8609_4706,2,0
840,7501,8609_4706,2,0
7501,8006,8609_4706,2,0
8006,1081,8609_4706,2,0
1081,5430,8609_4706,2,0
5430,4706,8609_4706,2,0
1633,515,1633_6152,2,3
515,7265,1633_6152,2,3
7265,7571,1633_6152,2,3
7571,7769,1633_6152,2,3
7769,6152,1633_6152,2,3
9764,1526,9764_6884,8,5
1526,798,9764_6884,8,5
798,7076,9764_6884,8,5
7076,6884,9764_6884,8,5
7687,9115,7687_1218,6,5
9115,8776,7687_1218,6,5
8776,6787,7687_1218,6,5
6787,1218,7687_1218,6,5
4801,5588,4801_6990,9,3
5588,2178,4801_6990,9,3
2178,9104,4801_6990,9,3
9104,997,4801_6990,9,3
997,6990,4801_6990,9,3
1045,3729,1045_6976,2,7
3729,9739,1045_6976,2,7
9739,2689,1045_6976,2,7
2689,4927,1045_6976,2,7
4927,4625,1045_6976,2,7
4625,6976,1045_6976,2,7
7916,3613,7916_1709,4,2
3613,8265,7916_1709,4,2
8265,7001,7916_1709,4,2
7001,1709,7916_1709,4,2
2076,4012,2076_2853,1,8
4012,6456,2076_2853,1,8
6456,996,2076_2853,1,8
996,3901,2076_2853,1,8
3901,8036,2076_2853,1,8
8036,2853,2076_2853,1,8
6539,5466,6539_6443,5,4
5466,9990,6539_6443,5,4
9990,5613,6539_6443,5,4
5613,4395,6539_6443,5,4
4395,8640,6539_6443,5,4
8640,6443,6539_6443,5,4
8155,9272,8155_5850,4,3
9272,3534,8155_5850,4,3
3534,996,8155_5850,4,3
996,57,8155_5850,4,3
57,7783,8155_5850,4,3
7783,2000,8155_5850,4,3
2000,780,8155_5850,4,3
780,3011,8155_5850,4,3
3011,6204,8155_5850,4,3
6204,5850,8155_5850,4,3
5473,9129,5473_9370,1,8
9129,1775,5473_9370,1,8
1775,700,5473_9370,1,8
700,1509,5473_9370,1,8
1509,5772,5473_9370,1,8
5772,9370,5473_9370,1,8
3819,5795,3819_7518,9,6
5795,2307,3819_7518,9,6
2307,1123,3819_7518,9,6
1123,4877,3819_7518,9,6
4877,7518,3819_7518,9,6
7437,927,7437_6308,4,0
927,307,7437_6308,4,0
307,5198,7437_6308,4,0
5198,1198,7437_6308,4,0
1198,9200,7437_6308,4,0
9200,8556,7437_6308,4,0
8556,4726,7437_6308,4,0
4726,3999,7437_6308,4,0
3999,6308,7437_6308,4,0
7424,2946,7424_8457,1,7
2946,5114,7424_8457,1,7
5114,2181,7424_8457,1,7
2181,2150,7424_8457,1,7
2150,5212,7424_8457,1,7
5212,6689,7424_8457,1,7
6689,6917,7424_8457,1,7
6917,8457,7424_8457,1,7
4276,817,4276_2850,8,2
817,7203,4276_2850,8,2
7203,6779,4276_2850,8,2
6779,5048,4276_2850,8,2
5048,2850,4276_2850,8,2
4771,7741,4771_2134,4,5
7741,218,4771_2134,4,5
218,13,4771_2134,4,5
13,1679,4771_2134,4,5
1679,2134,4771_2134,4,5
1345,3758,1345_2306,0,5
3758,5294,1345_2306,0,5
5294,8607,1345_2306,0,5
8607,2492,1345_2306,0,5
2492,2306,1345_2306,0,5
2389,5033,2389_3238,8,9
5033,2676,2389_3238,8,9
2676,2218,2389_3238,8,9
2218,8438,2389_3238,8,9
8438,3238,2389_3238,8,9
7945,4927,7945_1510,4,2
4927,4625,7945_1510,4,2
4625,330,7945_1510,4,2
330,9546,7945_1510,4,2
9546,552,7945_1510,4,2
552,5399,7945_1510,4,2
5399,1510,7945_1510,4,2
3215,7680,3215_2606,1,9
7680,2008,3215_2606,1,9
2008,4012,3215_2606,1,9
4012,6456,3215_2606,1,9
6456,9503,3215_2606,1,9
9503,6583,3215_2606,1,9
6583,2606,3215_2606,1,9
8620,1080,8620_7523,8,9
1080,676,8620_7523,8,9
676,7523,8620_7523,8,9
9465,3214,9465_3889,4,7
3214,8085,9465_3889,4,7
8085,5673,9465_3889,4,7
5673,2696,9465_3889,4,7
2696,7888,9465_3889,4,7
7888,4062,9465_3889,4,7
4062,3889,9465_3889,4,7
5292,5000,5292_1688,2,1
5000,7505,5292_1688,2,1
7505,8102,5292_1688,2,1
8102,2411,5292_1688,2,1
2411,5534,5292_1688,2,1
5534,2387,5292_1688,2,1
2387,7103,5292_1688,2,1
7103,1688,5292_1688,2,1
4024,8806,4024_8806,3,8
5225,8412,5225_7749,4,2
8412,2161,5225_7749,4,2
2161,9472,5225_7749,4,2
9472,7001,5225_7749,4,2
7001,7749,5225_7749,4,2
7349,6496,7349_2519,9,3
6496,833,7349_2519,9,3
833,5658,7349_2519,9,3
5658,6071,7349_2519,9,3
6071,6607,7349_2519,9,3
6607,2519,7349_2519,9,3
5736,4977,5736_9053,8,2
4977,9442,5736_9053,8,2
9442,2292,5736_9053,8,2
2292,3729,5736_9053,8,2
3729,4408,5736_9053,8,2
4408,9053,5736_9053,8,2
3210,5856,3210_9842,4,9
5856,3003,3210_9842,4,9
3003,9392,3210_9842,4,9
9392,9842,3210_9842,4,9
7872,2522,7872_7987,6,3
2522,5241,7872_7987,6,3
5241,6480,7872_7987,6,3
6480,6787,7872_7987,6,3
6787,3846,7872_7987,6,3
3846,7987,7872_7987,6,3
1872,9641,1872_7581,3,9
9641,4792,1872_7581,3,9
4792,2178,1872_7581,3,9
2178,5588,1872_7581,3,9
5588,7969,1872_7581,3,9
7969,6349,1872_7581,3,9
6349,7581,1872_7581,3,9
3648,1919,3648_6701,7,1
1919,7754,3648_6701,7,1
7754,5287,3648_6701,7,1
5287,8998,3648_6701,7,1
8998,3266,3648_6701,7,1
3266,57,3648_6701,7,1
57,996,3648_6701,7,1
996,6456,3648_6701,7,1
6456,4458,3648_6701,7,1
4458,4213,3648_6701,7,1
4213,4311,3648_6701,7,1
4311,1159,3648_6701,7,1
1159,1961,3648_6701,7,1
1961,1351,3648_6701,7,1
1351,8884,3648_6701,7,1
8884,6701,3648_6701,7,1
296,7344,296_4626,3,8
7344,6004,296_4626,3,8
6004,6180,296_4626,3,8
6180,7480,296_4626,3,8
7480,4626,296_4626,3,8
8345,3569,8345_2689,3,2
3569,899,8345_2689,3,2
899,2892,8345_2689,3,2
2892,2689,8345_2689,3,2
8548,4602,8548_937,9,7
4602,1595,8548_937,9,7
1595,5583,8548_937,9,7
5583,937,8548_937,9,7
9930,2226,9930_3536,7,8
2226,1030,9930_3536,7,8
1030,4375,9930_3536,7,8
4375,3536,9930_3536,7,8
2968,5024,2968_7933,6,5
5024,8902,2968_7933,6,5
8902,6184,2968_7933,6,5
6184,3068,2968_7933,6,5
3068,9536,2968_7933,6,5
9536,7933,2968_7933,6,5
8676,3303,8676_6645,8,9
3303,6288,8676_6645,8,9
6288,4804,8676_6645,8,9
4804,8866,8676_6645,8,9
8866,6645,8676_6645,8,9
3618,9019,3618_3872,5,3
9019,9751,3618_3872,5,3
9751,1830,3618_3872,5,3
1830,3872,3618_3872,5,3
4147,4839,4147_6740,0,5
4839,5131,4147_6740,0,5
5131,211,4147_6740,0,5
211,8439,4147_6740,0,5
8439,6740,4147_6740,0,5
8937,6500,8937_897,9,4
6500,3317,8937_897,9,4
3317,62,8937_897,9,4
62,897,8937_897,9,4
3551,4037,3551_2296,8,7
4037,1827,3551_2296,8,7
1827,7430,3551_2296,8,7
7430,9090,3551_2296,8,7
9090,2296,3551_2296,8,7
3341,6583,3341_2117,9,2
6583,9503,3341_2117,9,2
9503,5832,3341_2117,9,2
5832,2357,3341_2117,9,2
2357,2387,3341_2117,9,2
2387,5534,3341_2117,9,2
5534,2411,3341_2117,9,2
2411,8102,3341_2117,9,2
8102,2137,3341_2117,9,2
2137,9805,3341_2117,9,2
9805,5877,3341_2117,9,2
5877,2117,3341_2117,9,2
9330,2552,9330_1082,9,8
2552,323,9330_1082,9,8
323,1371,9330_1082,9,8
1371,1082,9330_1082,9,8
9973,5600,9973_9297,6,1
5600,9796,9973_9297,6,1
9796,8319,9973_9297,6,1
8319,4037,9973_9297,6,1
4037,1827,9973_9297,6,1
1827,8040,9973_9297,6,1
8040,6085,9973_9297,6,1
6085,3593,9973_9297,6,1
3593,1896,9973_9297,6,1
1896,7444,9973_9297,6,1
7444,3205,9973_9297,6,1
3205,7639,9973_9297,6,1
7639,9297,9973_9297,6,1
2518,8799,2518_7166,3,7
8799,9656,2518_7166,3,7
9656,8753,2518_7166,3,7
8753,8324,2518_7166,3,7
8324,3666,2518_7166,3,7
3666,7166,2518_7166,3,7
4143,4007,4143_7995,9,5
4007,6411,4143_7995,9,5
6411,949,4143_7995,9,5
949,361,4143_7995,9,5
361,4869,4143_7995,9,5
4869,7995,4143_7995,9,5
6255,9315,6255_2754,8,2
9315,5819,6255_2754,8,2
5819,7529,6255_2754,8,2
7529,4015,6255_2754,8,2
4015,2754,6255_2754,8,2
1353,1013,1353_1347,4,9
1013,2013,1353_1347,4,9
2013,9748,1353_1347,4,9
9748,5114,1353_1347,4,9
5114,2946,1353_1347,4,9
2946,7424,1353_1347,4,9
7424,1347,1353_1347,4,9
3938,9687,3938_4857,8,2
9687,3721,3938_4857,8,2
3721,4469,3938_4857,8,2
4469,4857,3938_4857,8,2
1256,1060,1256_6811,2,7
1060,5642,1256_6811,2,7
5642,3484,1256_6811,2,7
3484,3522,1256_6811,2,7
3522,996,1256_6811,2,7
996,57,1256_6811,2,7
57,3266,1256_6811,2,7
3266,8998,1256_6811,2,7
8998,5287,1256_6811,2,7
5287,6010,1256_6811,2,7
6010,6002,1256_6811,2,7
6002,6811,1256_6811,2,7
826,5014,826_3217,8,1
5014,4752,826_3217,8,1
4752,2761,826_3217,8,1
2761,3011,826_3217,8,1
3011,780,826_3217,8,1
780,3340,826_3217,8,1
3340,5315,826_3217,8,1
5315,1445,826_3217,8,1
1445,6053,826_3217,8,1
6053,2317,826_3217,8,1
2317,9646,826_3217,8,1
9646,3217,826_3217,8,1
1175,57,1175_6575,1,3
57,7783,1175_6575,1,3
7783,2593,1175_6575,1,3
2593,9488,1175_6575,1,3
9488,1714,1175_6575,1,3
1714,9116,1175_6575,1,3
9116,3057,1175_6575,1,3
3057,1825,1175_6575,1,3
1825,6575,1175_6575,1,3
9288,5505,9288_5627,2,3
5505,5627,9288_5627,2,3
5740,5274,5740_346,5,3
5274,346,5740_346,5,3
7813,7495,7813_8374,2,4
7495,1198,7813_8374,2,4
1198,710,7813_8374,2,4
710,4072,7813_8374,2,4
4072,8374,7813_8374,2,4
6378,8729,6378_5456,2,6
8729,4326,6378_5456,2,6
4326,6116,6378_5456,2,6
6116,5456,6378_5456,2,6
8104,5737,8104_4090,9,4
5737,6926,8104_4090,9,4
6926,710,8104_4090,9,4
710,3287,8104_4090,9,4
3287,4775,8104_4090,9,4
4775,4090,8104_4090,9,4
6578,5977,6578_8268,2,6
5977,5116,6578_8268,2,6
5116,7272,6578_8268,2,6
7272,1871,6578_8268,2,6
1871,5368,6578_8268,2,6
5368,8268,6578_8268,2,6
2678,1484,2678_4324,3,8
1484,8479,2678_4324,3,8
8479,4080,2678_4324,3,8
4080,4324,2678_4324,3,8
8269,8614,8269_5754,9,0
8614,8439,8269_5754,9,0
8439,211,8269_5754,9,0
211,8308,8269_5754,9,0
8308,8928,8269_5754,9,0
8928,5754,8269_5754,9,0
5602,3067,5602_8685,3,6
3067,333,5602_8685,3,6
333,8082,5602_8685,3,6
8082,8685,5602_8685,3,6
2672,9877,2672_8529,7,0
9877,2451,2672_8529,7,0
2451,2004,2672_8529,7,0
2004,7669,2672_8529,7,0
7669,7568,2672_8529,7,0
7568,8308,2672_8529,7,0
8308,8529,2672_8529,7,0
5150,3697,5150_6934,4,8
3697,2590,5150_6934,4,8
2590,9295,5150_6934,4,8
9295,7138,5150_6934,4,8
7138,6934,5150_6934,4,8
8955,1015,8955_2656,3,4
1015,330,8955_2656,3,4
330,3889,8955_2656,3,4
3889,2656,8955_2656,3,4
9838,5777,9838_1953,9,5
5777,8689,9838_1953,9,5
8689,7933,9838_1953,9,5
7933,6916,9838_1953,9,5
6916,1953,9838_1953,9,5
8832,8003,8832_7862,1,4
8003,4192,8832_7862,1,4
4192,4670,8832_7862,1,4
4670,1013,8832_7862,1,4
1013,9797,8832_7862,1,4
9797,6012,8832_7862,1,4
6012,7862,8832_7862,1,4
8681,2396,8681_234,2,3
2396,6,8681_234,2,3
6,5569,8681_234,2,3
5569,234,8681_234,2,3
2284,686,2284_1756,5,7
686,3206,2284_1756,5,7
3206,8697,2284_1756,5,7
8697,7747,2284_1756,5,7
7747,681,2284_1756,5,7
681,1756,2284_1756,5,7
7292,2600,7292_336,1,9
2600,4654,7292_336,1,9
4654,6760,7292_336,1,9
6760,1302,7292_336,1,9
1302,5287,7292_336,1,9
5287,8844,7292_336,1,9
8844,336,7292_336,1,9
1180,4583,1180_1475,8,7
4583,3930,1180_1475,8,7
3930,1849,1180_1475,8,7
1849,1475,1180_1475,8,7
8469,4061,8469_6378,4,2
4061,8797,8469_6378,4,2
8797,8351,8469_6378,4,2
8351,8082,8469_6378,4,2
8082,333,8469_6378,4,2
333,6378,8469_6378,4,2
7039,9720,7039_3605,5,1
9720,9656,7039_3605,5,1
9656,1260,7039_3605,5,1
1260,2593,7039_3605,5,1
2593,7783,7039_3605,5,1
7783,57,7039_3605,5,1
57,996,7039_3605,5,1
996,6456,7039_3605,5,1
6456,4458,7039_3605,5,1
4458,7103,7039_3605,5,1
7103,2387,7039_3605,5,1
2387,7209,7039_3605,5,1
7209,818,7039_3605,5,1
818,3605,7039_3605,5,1
4349,1298,4349_541,2,8
1298,5116,4349_541,2,8
5116,6773,4349_541,2,8
6773,2000,4349_541,2,8
2000,780,4349_541,2,8
780,3011,4349_541,2,8
3011,2761,4349_541,2,8
2761,541,4349_541,2,8
570,8612,570_5137,3,0
8612,9454,570_5137,3,0
9454,924,570_5137,3,0
924,4759,570_5137,3,0
4759,5137,570_5137,3,0
7941,9177,7941_6853,7,2
9177,513,7941_6853,7,2
513,333,7941_6853,7,2
333,5939,7941_6853,7,2
5939,6853,7941_6853,7,2
9275,7062,9275_6884,2,5
7062,5247,9275_6884,2,5
5247,3919,9275_6884,2,5
3919,5021,9275_6884,2,5
5021,9194,9275_6884,2,5
9194,3829,9275_6884,2,5
3829,6884,9275_6884,2,5
2047,386,2047_6337,2,3
386,8527,2047_6337,2,3
8527,6337,2047_6337,2,3
2133,2524,2133_8268,4,6
2524,6707,2133_8268,4,6
6707,8115,2133_8268,4,6
8115,2489,2133_8268,4,6
2489,1500,2133_8268,4,6
1500,2861,2133_8268,4,6
2861,8268,2133_8268,4,6
6929,7194,6929_8698,9,2
7194,3786,6929_8698,9,2
3786,1094,6929_8698,9,2
1094,8069,6929_8698,9,2
8069,3919,6929_8698,9,2
3919,168,6929_8698,9,2
168,8698,6929_8698,9,2
8628,2685,8628_1703,7,5
2685,3440,8628_1703,7,5
3440,5514,8628_1703,7,5
5514,6851,8628_1703,7,5
6851,7531,8628_1703,7,5
7531,1703,8628_1703,7,5
3003,676,3003_8801,9,4
676,3955,3003_8801,9,4
3955,2541,3003_8801,9,4
2541,8801,3003_8801,9,4
1324,8703,1324_4223,9,6
8703,9332,1324_4223,9,6
9332,9304,1324_4223,9,6
9304,3650,1324_4223,9,6
3650,9284,1324_4223,9,6
9284,4223,1324_4223,9,6
1802,744,1802_936,9,8
744,6493,1802_936,9,8
6493,9922,1802_936,9,8
9922,123,1802_936,9,8
123,936,1802_936,9,8
3848,24,3848_1716,1,4
24,6252,3848_1716,1,4
6252,89,3848_1716,1,4
89,5435,3848_1716,1,4
5435,4302,3848_1716,1,4
4302,3901,3848_1716,1,4
3901,5919,3848_1716,1,4
5919,730,3848_1716,1,4
730,5198,3848_1716,1,4
5198,7679,3848_1716,1,4
7679,1716,3848_1716,1,4
2719,234,2719_3150,3,4
234,6932,2719_3150,3,4
6932,3253,2719_3150,3,4
3253,4950,2719_3150,3,4
4950,2100,2719_3150,3,4
2100,3150,2719_3150,3,4
4139,2298,4139_5756,5,0
2298,3397,4139_5756,5,0
3397,7603,4139_5756,5,0
7603,4945,4139_5756,5,0
4945,6936,4139_5756,5,0
6936,5756,4139_5756,5,0
1295,4985,1295_7835,2,3
4985,7766,1295_7835,2,3
7766,399,1295_7835,2,3
399,1527,1295_7835,2,3
1527,7835,1295_7835,2,3
6657,920,6657_8110,7,8
920,2856,6657_8110,7,8
2856,9378,6657_8110,7,8
9378,5930,6657_8110,7,8
5930,2789,6657_8110,7,8
2789,8110,6657_8110,7,8
4641,3016,4641_7463,5,6
3016,5909,4641_7463,5,6
5909,5367,4641_7463,5,6
5367,7156,4641_7463,5,6
7156,2952,4641_7463,5,6
2952,7463,4641_7463,5,6
5343,9061,5343_7806,6,9
9061,4380,5343_7806,6,9
4380,1437,5343_7806,6,9
1437,6846,5343_7806,6,9
6846,1123,5343_7806,6,9
1123,2307,5343_7806,6,9
2307,9710,5343_7806,6,9
9710,1711,5343_7806,6,9
1711,4595,5343_7806,6,9
4595,7806,5343_7806,6,9
280,2709,280_4387,6,9
2709,5909,280_4387,6,9
5909,4400,280_4387,6,9
4400,2949,280_4387,6,9
2949,4387,280_4387,6,9
8694,7456,8694_8968,0,8
7456,2469,8694_8968,0,8
2469,4271,8694_8968,0,8
4271,8658,8694_8968,0,8
8658,5540,8694_8968,0,8
5540,2497,8694_8968,0,8
2497,8968,8694_8968,0,8
2267,8426,2267_1253,2,8
8426,1352,2267_1253,2,8
1352,3551,2267_1253,2,8
3551,9530,2267_1253,2,8
9530,1253,2267_1253,2,8
7123,1963,7123_8051,6,1
1963,2012,7123_8051,6,1
2012,5368,7123_8051,6,1
5368,1871,7123_8051,6,1
1871,3028,7123_8051,6,1
3028,6348,7123_8051,6,1
6348,4699,7123_8051,6,1
4699,8051,7123_8051,6,1
5268,9307,5268_2628,2,8
9307,2421,5268_2628,2,8
2421,7001,5268_2628,2,8
7001,251,5268_2628,2,8
251,7766,5268_2628,2,8
7766,8376,5268_2628,2,8
8376,4730,5268_2628,2,8
4730,2628,5268_2628,2,8
7541,380,7541_2883,0,2
380,6866,7541_2883,0,2
6866,3849,7541_2883,0,2
3849,5007,7541_2883,0,2
5007,2883,7541_2883,0,2
9030,9535,9030_1709,7,2
9535,1474,9030_1709,7,2
1474,330,9030_1709,7,2
330,4625,9030_1709,7,2
4625,4927,9030_1709,7,2
4927,8456,9030_1709,7,2
8456,7001,9030_1709,7,2
7001,1709,9030_1709,7,2
4027,8202,4027_8968,4,8
8202,3183,4027_8968,4,8
3183,1353,4027_8968,4,8
1353,2656,4027_8968,4,8
2656,2497,4027_8968,4,8
2497,8968,4027_8968,4,8
6221,1152,6221_2593,9,1
1152,3427,6221_2593,9,1
3427,6042,6221_2593,9,1
6042,6288,6221_2593,9,1
6288,2593,6221_2593,9,1
8009,3329,8009_780,4,1
3329,6730,8009_780,4,1
6730,4302,8009_780,4,1
4302,57,8009_780,4,1
57,7783,8009_780,4,1
7783,2000,8009_780,4,1
2000,780,8009_780,4,1
8264,8378,8264_2770,9,6
8378,7021,8264_2770,9,6
7021,5322,8264_2770,9,6
5322,6155,8264_2770,9,6
6155,2770,8264_2770,9,6
6110,5235,6110_3545,3,1
5235,4742,6110_3545,3,1
4742,6773,6110_3545,3,1
6773,964,6110_3545,3,1
964,5706,6110_3545,3,1
5706,3545,6110_3545,3,1
9395,7908,9395_8305,9,8
7908,3550,9395_8305,9,8
3550,6934,9395_8305,9,8
6934,1511,9395_8305,9,8
1511,8305,9395_8305,9,8
8207,8866,8207_219,4,1
8866,4804,8207_219,4,1
4804,6288,8207_219,4,1
6288,9488,8207_219,4,1
9488,9748,8207_219,4,1
9748,9578,8207_219,4,1
9578,1617,8207_219,4,1
1617,1925,8207_219,4,1
1925,219,8207_219,4,1
4390,9965,4390_437,0,7
9965,3327,4390_437,0,7
3327,3516,4390_437,0,7
3516,3324,4390_437,0,7
3324,437,4390_437,0,7
3825,6131,3825_5855,9,7
6131,8397,3825_5855,9,7
8397,3000,3825_5855,9,7
3000,7369,3825_5855,9,7
